product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
62a4c039167e0ee909f52b599f0326dc,books_general_interest,63,1193,3,1056,72,58,50
9d71a855cba0f16371e01cad11ac556a,furniture_decor,21,1489,7,2472,41,49,60
a0523ac27227f059cdf78ef3e8b1965e,pet_shop,48,1941,4,1613,68,40,45
351dc9d29d232b634463a27963649a61,bed_bath_table,53,1036,6,1506,45,46,67
11077619ae8557621d823dcdac294020,toys,75,1484,2,1072,52,9,55
1d16c406278ed9b775ba391dd989d797,baby,68,1511,3,2095,77,11,46
5c805727a5c7b06428dbb4f512065181,watches_gifts,54,1109,7,1771,38,51,38
79b43f8e77d80970faa0ab38bcc6cb9f,computers_accessories,34,505,2,1069,42,30,17
03f022f111663b6eac02a06a909c60ab,sports_leisure,59,892,4,100,11,10,22
51661cf2b232a5998adefef76e6e91bd,toys,24,1289,7,1583,73,20,57
6ea4efad933de34143ae07f968848d48,bed_bath_table,27,645,5,1147,64,56,52
35be1406c5a75eaed2ea89c6b730d2b3,computers_accessories,61,397,7,1984,63,53,23
34eb65cb7a32a645b738b25dc8c00805,housewares,79,861,4,992,60,38,61
297ff4232bf17b7ac9d0fad0eeae0fb1,electronics,28,1089,3,100,65,6,41
2843340b3a6fe45f21108d0bd0403669,books_general_interest,52,443,2,877,71,41,13
1480a21891056550bff059968b1444a5,perfumery,73,1693,2,2200,14,32,40
8d2ac2cb9f23764efe938db7462486e6,luggage_accessories,45,1307,3,1720,24,59,48
b041272f7a221a60f643cb52d526ebad,office_furniture,65,1887,1,990,17,55,20
58a8a71c84a0c08ebcf0c2e95f4e8bbb,musical_instruments,58,557,4,100,39,24,39
71e055d6c599be9b3f181117524f10ad,computers_accessories,45,1927,7,1955,24,45,25
c6ae8532daf6b6c9e72c4810d443a385,bed_bath_table,45,435,1,1593,39,12,55
86682f339a363a9cd174b243b6b0a42d,furniture_decor,66,508,2,595,45,35,54
a2e423d7131642084f1632a69f26a073,watches_gifts,27,866,6,1580,32,54,31
74a04c5fa2f17683ac6d3133ab9d58cc,computers_accessories,40,458,2,1635,20,9,12
bbd3953152d96caa96f4e44d3f5f5f67,auto,35,1222,6,1292,79,53,35
63e712a64732041c0f28ff790fff25e9,fashion_bags_accessories,75,147,7,2459,63,46,41
0bc9924bba63dd62d3ba443176a7b5d7,housewares,65,772,7,1133,58,36,20
3a2a583372d75510d37cc18e9ea7351c,bed_bath_table,24,869,4,633,79,24,24
c5c69742fa4a8c0c71c7f2d92f401b3d,furniture_decor,36,862,2,1732,28,18,50
41289f17681c80e98d0f2973fdb3723c,bed_bath_table,63,568,2,2462,30,25,14
69176226488ce3203bfbca0c8a0e53f7,watches_gifts,56,786,7,2355,46,52,36
429ab1a0f2bd44fabb62407d9c4b2c36,telephony,34,929,3,1935,48,30,14
c573ec901cad2534c4c9443de1332bea,bed_bath_table,72,1855,6,119,37,55,62
e5e6847d018b3f9e5907d9f3ed9624cb,fashion_bags_accessories,29,1274,7,1354,31,54,52
d6a3a1d0f2099bfefc43fd73a49a8430,electronics,24,964,4,2351,48,2,62
0660ee471f9f5ae9785a6952920d4d79,watches_gifts,72,1378,5,1968,11,34,13
3ba7fe8c75090ef82cc477344662ea1a,cool_stuff,21,903,5,1048,33,17,59
0a2e35c31216858030d33316ccdaaf7b,housewares,54,659,4,1813,68,3,33
e96bbaa30eb2e4e26c0d93a2aa899f80,bed_bath_table,38,1195,4,100,18,13,24
56c8b81084ccfc1edbb87a70ece315c1,baby,53,754,3,1201,44,27,41
9f9d8c6f1619beb9288fd33a4006b19c,telephony,65,209,5,1540,70,10,34
e6149e497001f7bb9c3df0e336219a5c,bed_bath_table,27,1361,1,100,78,43,55
9d55251a29cefcd6f2656f8dd2cffc82,telephony,74,1064,7,1114,67,17,16
9f94f95cf9a8073a1979c43f9cfba47d,toys,72,1880,3,1615,73,50,47
246538bae875bcbd5801e1d8486538c9,watches_gifts,37,120,7,1481,46,28,35
c0db9aca8fd69cf1d657ea5ccc384194,furniture_decor,49,138,5,100,45,4,42
207c70616f27457c0632f370d522000c,watches_gifts,25,1727,6,1415,41,10,25
ad1629d4a1bea1af0038f8e696a9fd4a,stationery,40,1232,7,208,77,40,12
0ee943659a970e658d060b7110ca2afc,toys,59,684,2,1739,29,7,61
109a876c0076c89fe7234a7e01deb128,health_beauty,60,1151,4,1413,79,10,16
278ab3ef038604ffe6da6035480d0039,housewares,53,874,6,246,68,44,20
27b782bf32973de83cb036926a4f3e20,bed_bath_table,53,161,4,356,38,13,35
c0deb4f1334ba8637e94c7054cf70a06,cool_stuff,54,316,4,2483,59,25,11
c76e58737a541acf2d03be5c928bd578,telephony,60,210,4,623,46,23,36
bc99e7c0da471eedfa98eee4fa7e6a08,housewares,60,1722,6,100,77,4,42
2698797bf0d0fb28ee34b4155b517fac,cool_stuff,74,626,7,100,35,48,24
1591d239ca0fe38e73f12d9be35f43ca,office_furniture,46,1186,5,2764,56,18,63
9712bd2dadf1aa185200200e2b9f5153,housewares,35,466,2,1194,21,31,57
2e325fb83b867714cc798764454f7c07,sports_leisure,46,598,1,549,72,30,38
2cb6251e47378262661e58d4970d54c2,cool_stuff,45,1212,7,2629,38,56,13
8ca1c2f91c80fb469900e6a3b0c35c3c,health_beauty,63,866,4,2103,55,39,67
1e3d019732f17d92fe339371408d5600,luggage_accessories,47,1518,1,1190,67,32,16
d20185397ebe0d50300ded7e1ee490d2,sports_leisure,65,1587,3,2004,47,7,62
a5eea81bac18a908a66c4f3da4ef49ee,sports_leisure,67,1466,6,1328,77,43,32
acba7be8fa7dd8557f8750df77e863e5,perfumery,48,1152,3,1450,38,17,28
b7f683dae366ae75b92ce2baf41fdcc2,housewares,31,1619,4,1298,76,24,36
f0e7672161719c3e42198bbc969a9958,fashion_bags_accessories,70,668,5,881,52,48,57
253fd509a439e85ff09d45be2475da24,furniture_decor,25,1300,5,666,64,43,53
d2e136ff1fb5f6edfe59f36b7b2936ee,computers_accessories,57,672,5,2082,38,11,27
281f308c0ed31429d4c95419cf5db70d,pet_shop,63,683,2,942,47,21,51
a5278c3a4561fa51c9d3870c22be1a3d,computers_accessories,78,1852,6,2307,49,9,43
9aa7922359f67c3b47bdd6de1110b324,bed_bath_table,79,454,4,652,61,24,65
c513da70afc42feb03ea82c3a740df71,bed_bath_table,66,1821,4,100,72,7,51
37d2c0c6e985305362845a08194b7d49,telephony,34,1375,7,100,52,19,49
2b27dfd758470651c847867543000b28,luggage_accessories,59,1526,4,1484,69,26,26
b03a5dfc48795efccfbd6f3169192289,furniture_decor,65,1316,5,412,38,4,8
697abcc6db4acea8925fd1910b878e1a,housewares,73,935,7,1757,77,14,9
52302cfd993d774a32a147cae263b1a0,office_furniture,66,1667,2,100,70,18,41
4e5de26d9748395facf5dbdc9d93aeda,cool_stuff,52,931,7,803,40,10,41
654029912758b92be1b537c8d328d920,books_general_interest,23,1617,1,997,12,53,65
0b7ba762adf1d70182be64a712ae0044,office_furniture,63,1059,3,2226,32,22,53
fedb56fe3b7052fb3dcfd05c3f3cdd7e,books_general_interest,73,159,2,1455,79,18,55
7afb180f0da10a1433cfd390e64b03f1,fashion_bags_accessories,78,416,4,1536,29,3,37
b56be2ac913f064465e68f520a8aac35,watches_gifts,29,260,7,703,79,52,24
feb12b4b2508035f39894158a893675f,bed_bath_table,29,1681,4,100,33,25,17
75ce6cce71e7b02637bfc5f883c8f08d,furniture_decor,29,560,4,1649,18,58,58
7d2975b204640a619dcdb5bfb39c0c66,food,37,853,1,1272,25,12,23
d21f2a657965486e89da6d508895022f,housewares,33,1568,3,1213,45,45,21
b0c870096340e1c1a8766adee0c3c282,furniture_decor,72,1080,6,152,20,41,43
0d9de4c46878725696cc9fa4b8f95d45,sports_leisure,54,1204,6,2428,74,50,63
37609fab2c0255e0a8082e12f2155561,office_furniture,35,1483,1,1580,51,23,50
88f71bed072d5b497041571e15a15db2,perfumery,64,1497,4,2595,48,16,57
24d086d7330359276274aec99d06f807,auto,75,170,5,245,45,33,36
d8654a15ec050185ebd2bc69c637ecdb,fashion_bags_accessories,53,1657,3,1683,24,4,39
8fe626cfedf50f09e991a571f08d24bf,telephony,42,649,7,100,62,58,14
2001e27ed982bbad24fb26ce475764e2,health_beauty,29,841,1,2038,19,54,40
f7622100dc000d69d605d05a18b580fe,housewares,59,1776,2,100,11,58,64
43a6e5a45860b27e39dbd713d4a64fc6,computers_accessories,79,431,2,1878,20,20,61
5aededc11fff674e4e4b16a82ce29538,housewares,31,965,6,1165,63,18,48
2999e585e551fc9d504caea7c0c94761,furniture_decor,54,1022,3,100,12,46,15
96ef3dc643c5dd23c2d6f4a89432eb03,furniture_decor,77,104,3,635,66,33,42
ae2e964e202e0e2ebcc6866dcdf2a6be,perfumery,57,1660,3,1829,35,29,40
f93722610731f2acff58423264fe3d37,stationery,62,1109,3,100,71,45,41
bc7535c3733845563efc95d5b084a2d2,auto,74,114,7,2087,24,59,58
b91e3d388dcf7243a442d5c8e41ebcda,telephony,26,1469,1,100,60,4,39
af89b0137079b208d27e7aed9a4e2def,telephony,32,1896,2,2955,56,23,29
ef77b4925825237af1932d4996aa5013,bed_bath_table,72,991,5,2517,66,16,47
f74cf4b2a8bad11f173c95cb413d0d91,books_general_interest,42,650,3,100,39,13,51
e64b8979d09dc98309c99e5dca08a031,furniture_decor,36,1956,3,1479,26,53,30
c2eaaa0722619392ebb77d0d76da3af0,watches_gifts,56,1336,7,1273,47,43,37
94ef0147b1a926cc36568d8073d731bd,pet_shop,34,1668,2,1834,23,57,34
bf34e2e70b04165ec19a96acc088d590,stationery,42,416,4,1255,31,14,28
2411da05cfb3c387158a19fa47409893,furniture_decor,78,525,5,896,32,22,61
80b0ec1472652af90417948522d31b61,housewares,61,1636,2,1687,60,27,21
81f061698839c14735a317f4f88a74d6,bed_bath_table,22,893,7,779,69,21,66
cd4f4253ebb11ac44a86054c66371c5b,furniture_decor,38,1362,3,2372,57,10,23
6b33850f2907527abd9747435f121d56,housewares,64,985,4,2010,21,23,30
991b70a6f72eb0115a6bcef2883a9b34,furniture_decor,72,391,5,2108,36,45,22
a6046210e5d8658f83da2582784d2ab8,auto,33,226,4,920,60,51,40
3367f8f75d39108eaf39f13cbea98596,sports_leisure,55,155,3,1777,13,24,49
ab74fe4f8129289dd5f1fd223681684c,housewares,68,1498,1,1366,25,17,64
93adb4c978abc13a4a0ff82737f51112,pet_shop,68,1136,1,848,27,7,10
07c9ee6908f7c2fa5bc557051d9183fa,electronics,54,446,7,1586,76,49,33
c7b5558de3f02c3845122f66ba283b63,housewares,33,1454,4,2238,13,48,50
2073082082525186bff11845df0ff67e,baby,74,1620,2,2481,68,25,53
2a5060e32246a9c9a6291a51314e1013,sports_leisure,35,1924,6,455,31,48,36
ceab283cdb1523b63ef48d34b72cdd3c,furniture_decor,53,814,5,2494,67,34,37
f59c7ed17a353da852a804cf8dfee382,health_beauty,21,1945,2,987,75,19,22
696463d899af184ab955ff6570bdff96,electronics,32,730,7,608,77,7,14
38b0ba717e5b8e31584fb7582b383a3d,health_beauty,68,1096,6,100,44,16,36
36b8511dd5a89f3154817ea2f39ea837,office_furniture,54,1269,2,1078,29,41,41
6cd25e0eacfa5ea4520cfd4ccf24a540,sports_leisure,30,666,2,2418,10,16,8
51109c770a3dce72c60b4233ba543f6a,housewares,48,959,5,2455,12,12,49
e858db7a8fcb533e9ce9d6b3962461d9,garden_tools,56,1654,1,1751,62,57,34
87a87658864242c038136233bbfb9237,books_general_interest,24,1455,5,1278,49,53,43
ac6425df6a31facd8b2cd703a0d76072,furniture_decor,46,1059,6,990,70,42,61
a8ffaac8b4e559c6e65d249719138dad,furniture_decor,50,1602,3,348,30,46,59
90c5e4370af5074abff9d99cfe82deaf,watches_gifts,51,773,3,1151,27,44,38
f6bca84c00b1285b8cb687ed73420643,telephony,49,1167,4,1142,38,5,59
fa42ef66d01aa5bc1e25aa28c4b0b845,housewares,69,444,6,2450,79,30,15
f973edcbb403a29038ecbcd5e214536b,auto,40,1261,2,446,55,4,36
80fa49828d94980d4427a6ad2f07c618,health_beauty,70,167,5,646,22,13,31
318039682e606612c4af62beed507b1d,sports_leisure,52,1699,5,1376,25,52,10
e7108651e27c025d270d023e0f5915f1,garden_tools,76,1604,3,100,47,29,38
e2c87d81ea2415eafcb0ffecbc160d5e,books_general_interest,55,1772,6,1186,38,58,64
bb8edf7b10ae807398e0d3ce2124093e,fashion_bags_accessories,53,1164,7,446,34,15,49
5007d62cdea64d6260125f973688e9aa,watches_gifts,78,605,4,1022,23,27,41
5a1225e6cf4f02ed111c6ddefd2cece2,telephony,29,1011,5,490,15,31,28
6aeee51009249894898dada9cb266b98,furniture_decor,30,1124,4,1297,42,43,50
de444dc9689c388f4568232243eb0986,auto,75,719,7,1049,45,34,46
133ddf58b8934b866df00958cb534e0e,audio,34,1004,3,2426,20,34,32
f931e8621dac3473afcf26811bf14abc,cool_stuff,56,473,3,529,49,25,9
df20cf7e4325201cda1a967cd2239d11,home_appliances,29,454,7,648,34,58,58
61e3a14074c95f80ea401460f50f354d,cool_stuff,48,1861,2,759,46,41,33
0cbcd9b90aaebc6e12325792c08bfca0,housewares,27,1511,7,1879,67,45,47
dc4dd27fc2d5e62b1c6dfe1616565562,electronics,70,720,6,1601,18,3,9
d2bc500f69b8f82c3d36c6ab66e06879,computers_accessories,69,154,6,100,45,26,12
e62a08c21f5e1bb5e845135392ffa498,housewares,24,1739,7,1221,67,36,31
509a445f46cfe9924075c4c28c4bf529,luggage_accessories,75,1137,2,2275,11,31,50
dde4d8d7dd98c07d097f338b617980a4,housewares,64,1343,5,1144,60,5,38
8468fb3669f1df615719bcafbc9cb4f2,telephony,53,161,2,1368,16,26,69
716933e537acd0885991b53079cf2b27,fashion_bags_accessories,37,588,1,920,73,23,55
235fe54fd6e61f91922004754478da24,toys,33,526,6,250,43,15,40
43579579f70db15762f3b14707b4cf5b,pet_shop,46,1411,3,589,27,53,25
d4aab44a666a9670220546795fc7f8d6,computers_accessories,47,844,2,1928,25,9,66
cfec46e4c3d3fd7ec50504c7f8795f06,furniture_decor,72,1826,4,1546,33,17,16
29255a6b66fd6bf2f2ba91cd392d0113,bed_bath_table,66,637,6,615,77,25,28
5e07ae29092a5df62dc56719ae674370,bed_bath_table,30,425,6,543,70,10,26
b88761f13a62a1cd7073db667acfe8d6,books_general_interest,64,1139,1,1686,42,49,10
d39e0dbe281a0d07f52a9b16e1e561b9,toys,23,896,4,2298,35,21,22
08a20970e48672b870b7e6c3bc3c8dae,watches_gifts,68,721,5,208,62,8,30
812aea8641d0d189fbbc5741e6feaeae,electronics,23,1325,5,1987,74,44,67
82e9babfb95e587430f32ef44a234510,watches_gifts,48,644,4,202,19,32,11
88db74276a5997e7d77863cd222c42a2,health_beauty,40,1310,1,1098,26,38,8
10dd6ee4f587c2d9c984c19203f529cc,auto,37,1099,7,1617,65,6,63
b3dfdef2906aa664ffe5a46fad75735c,auto,78,1203,2,2110,11,34,58
61b9270a6934157c6d926ad8a5f3ffdd,health_beauty,60,1074,1,370,66,6,40
a1c5e0f343f280774846df76802eabb2,health_beauty,46,807,7,100,27,35,14
b5f0820665448521eedd15383811390e,cool_stuff,44,1675,2,2098,16,47,39
a52a99ea1009cd136a1f805ffff6152a,housewares,70,525,6,1219,29,21,34
e520b5ca47a2a404717bc880370cee93,watches_gifts,40,1422,5,1558,45,27,40
2764bee18a57c8765a426f804870afb2,home_appliances,78,1258,6,1526,11,21,58
021a358886f778dc1286b71c37af64a7,electronics,52,312,1,100,13,14,49
c9404617bf71fdb7c7d005f3a177f37a,housewares,54,1086,4,1396,35,53,8
d19e24a39d630e6a3f231672af29219e,garden_tools,44,1467,1,1521,32,49,12
26eac5cef6a418288593ec7944974b1e,garden_tools,72,190,2,1744,11,13,25
5ebb2bea11f766d964118cce860906ce,bed_bath_table,77,609,2,2069,32,4,67
7240dfcadc72532b063b3dd09d5a4a5c,watches_gifts,22,1008,4,1082,26,48,12
19e264ab82bee9ca4013b0864c1d7d24,sports_leisure,45,906,6,304,31,34,29
81ed56fdaeb66a7e6571c43c19928064,health_beauty,64,511,4,845,32,38,62
8ce87e72739d8ae2baf7f2d28081ffcb,toys,29,1985,5,1859,52,15,37
a5b1c93864bc8f08c6e3cebec3a324ea,cool_stuff,62,371,5,1764,40,58,55
0b20a61b925cd2b138506b4e49d2eed3,computers_accessories,39,421,7,1858,32,15,48
6c04f234243b4e85530e36a4fe780a14,computers_accessories,46,1054,6,914,31,28,65
33e41d2ee6b28110281f78c02925c1d2,furniture_decor,57,1888,2,2685,49,45,49
28e58bb36df6349498d00eaa05f878fa,cool_stuff,44,1951,2,1432,48,6,28
86f129baa1926935f59209ba04114e3f,fashion_bags_accessories,26,470,1,1267,60,20,17
792d826170f16cc726e180f676083b65,telephony,21,1725,2,1153,59,40,35
2fdd795da94eed272ea67bea994ac196,housewares,39,412,5,976,79,45,41
d3d398e36aa75d740dad46b49c39d415,musical_instruments,72,1222,1,603,12,50,40
0a8a5886a3f6de64fab782ff5b5fc965,furniture_decor,60,988,2,554,31,20,67
425ce8bd990f2ffec58ae81c77de7392,watches_gifts,63,1276,7,100,66,35,48
6b969987153852bd0f2abfd564eac6bc,watches_gifts,48,625,4,1503,18,18,8
5696933fb0337dbf1193b26909f4f150,pet_shop,40,817,2,100,22,29,33
e700d37ee92eede303d79946c9eb590f,computers_accessories,66,1161,3,1803,23,28,24
57d345a1427d43f7f15ec576144d1565,furniture_decor,50,658,5,1854,67,50,38
48504e1543ecae69abd09cef414e615f,furniture_decor,30,1267,2,2095,21,56,37
c933aa9e01fc9449721b91e4f6f3169a,furniture_decor,20,1174,5,727,71,23,43
480db2afa49145fed7f81cb222b1d602,bed_bath_table,77,1942,2,530,79,49,60
9b6635a6e37fd8afa66c70b28091368e,bed_bath_table,28,636,4,100,65,41,47
be30eef0ac28377eb29ace68ac9e6771,pet_shop,56,417,2,3612,50,14,34
4cba0e860ecf67c5a4608a09dbde4cbd,bed_bath_table,37,1388,1,2134,75,2,25
4f10d7cd950da888c3605e1882290f05,housewares,36,574,3,1895,23,13,25
e151f5b91fbe7302005745fb8c44953c,health_beauty,42,451,1,2883,78,10,14
51ff61734b36892897c0ab43bbc18220,electronics,30,1736,4,1596,63,8,45
0274366dc91bc044a10df24e26153c69,books_general_interest,60,290,5,100,56,37,58
72e90542872845fee2db471890eb4f57,audio,26,677,3,1346,38,45,8
027ca200e22773a97658fdf08a54dcee,luggage_accessories,79,732,2,102,30,58,14
e9e090a6f51627b1b338f355394b68d9,watches_gifts,69,1025,2,2149,61,13,52
c0e5c673582150ac9413e2cae716e1f1,baby,63,554,7,830,67,31,39
d38ae27dde05c22f31be4327108ced1e,fashion_bags_accessories,50,757,4,2150,21,11,66
660fd9a1bbe7715f465f6d31f0907bfe,bed_bath_table,63,567,4,100,57,50,50
bf961fe83e291a87b593525ed79fa19a,auto,24,1586,5,914,56,48,20
f0ad74aeb48096059f5d010d1a38b6ba,watches_gifts,69,648,5,2152,65,44,21
73bc498c55ec4c7ac415e8fe37721efc,computers_accessories,39,932,5,1423,72,35,67
d964e24c1423e53c34cd3f33cce3210f,electronics,50,1857,3,1002,53,39,44
49a79bc1e7e708e4cce9a5d7a317a26f,baby,39,1493,4,570,40,27,49
cdba49c9402937689a59d0742fa36305,stationery,65,135,5,2150,24,53,52
e38c789b72fa694f15eda220fe27e144,bed_bath_table,72,866,5,1539,45,37,15
7c7afcddb1213e6d1662f9073d256bcf,sports_leisure,31,1232,6,2638,25,44,53
7a1d3b0ffeeb0bbc837b31c82bb713b0,furniture_decor,53,1329,3,1828,59,55,41
e9401ca0c2f1a55025c3b5687ed650a6,watches_gifts,26,1567,1,1286,27,54,8
639826afea102502d46f4bb8c9b1486f,stationery,73,402,7,540,55,14,33
e3af988b4ad4419a185bc45854dcfdce,watches_gifts,76,1608,2,1174,73,26,35
68f22be012c6243fc15e8c3fecb3a152,bed_bath_table,52,880,6,1932,49,35,66
dc4c13b168fd9ffd4c58ee38bf0aa96d,stationery,69,530,4,1273,61,47,50
15deb7608970d6ee2ba49efa2ff92e74,garden_tools,67,1705,1,100,72,3,64
121a0e57b7c0c6253d1e219dee94ae0e,stationery,51,1029,7,3561,24,57,15
65695d0433bbc47191b7345ae9a0e8f9,toys,79,1598,6,100,21,30,30
e74dcb9cd4c130a7b74da4d5b760c8c7,computers_accessories,46,556,1,958,58,44,46
8bc35e7de29ab7ad1cd1b0b0912e3363,baby,75,438,7,1443,21,11,46
83932dbed5bf2e9df34a8bf61593dc22,fashion_bags_accessories,59,1652,1,1046,15,51,9
086aa7b6ed1838c9c4203b745833ffb2,garden_tools,56,1561,3,1250,36,10,67
b886d787b755e1c84c5784daea10d7ab,watches_gifts,71,742,1,747,54,15,12
def8c4bfd7b80ada0b3f9c6f583c611b,computers_accessories,60,256,4,820,43,12,55
a3b8ee19a3671293762b8bb4db417079,toys,72,992,4,2393,23,52,44
05760a0332fea815c293283c6316ed3d,sports_leisure,64,456,3,1143,51,54,10
546228e86efc6ce773f276944fbc5738,telephony,29,1356,2,2331,17,54,61
fc94adc7bf20c47c7f75861e51ca27b2,electronics,41,1728,3,2522,41,48,36
2c593c757ba029e5d2132632c3fa38a9,health_beauty,69,1696,1,233,23,46,31
c20bf44e4b15e458477901511053d4f5,sports_leisure,43,1169,5,1848,55,49,31
8cf944f8d7a5f002ce309a2291c34efa,bed_bath_table,37,1309,7,939,25,25,56
0a1231a08ac73d9b34840106beec7ca5,bed_bath_table,74,1283,1,2146,67,7,33
cb0ec3ed4bc162c70217b38cec676190,housewares,45,133,3,2227,73,30,33
f4c9554ce4238d060fb28b3c94e483e3,bed_bath_table,37,1091,3,1482,50,14,49
8c8bf2fdf5bdf0c7c98ccf5e8d6c56c2,cool_stuff,57,176,7,1575,26,43,38
7c23cac727376bc08d600fc4dfe03ab1,toys,48,1558,4,1806,14,56,69
97c3794ae878b8811b08761d8c3d2707,bed_bath_table,61,1821,2,1890,21,29,46
8af9fc8f37c62d458c6df01545e93fe8,garden_tools,71,723,2,545,77,48,53
660598faf232b902ee8ba792e5084c34,bed_bath_table,67,1464,3,842,44,29,38
2168b85606cf487d1c38ff5b819a5f24,garden_tools,28,251,2,1115,19,45,30
52c7016bf6dcd85732760016659e51f3,garden_tools,23,1503,3,1930,58,29,35
44f283c87cf2d0746684508c4664a825,computers_accessories,76,1075,5,1777,45,34,36
f0f51ae2331c54b63515f964c896bd10,furniture_decor,45,1731,4,1492,67,2,11
41d5764fa2868242dd07abd46c4398fe,computers_accessories,73,1113,2,1755,11,2,30
5539f46eff246c960c8407742834da09,fashion_bags_accessories,25,541,2,697,25,48,17
0e4063efce310d92246cbc72dea36149,baby,63,178,5,100,24,58,47
74c545de76735381707ea6ad95848587,auto,64,286,7,843,32,50,64
cf8a140e6e12dd18bb56806706796e34,sports_leisure,69,1254,6,1880,59,17,16
6a355dbef389c63f12e48df175d72aec,telephony,78,201,6,673,58,37,63
e3948b65c782ca46175c6c4e17872605,stationery,79,1987,3,1162,78,40,51
a54220d7aa68247b57f065050d51e25a,housewares,27,1647,3,1352,36,12,53
731a5342fc7df9802e619b82b09f11c2,bed_bath_table,52,596,4,818,59,39,14
18d3224fa8a90d49e04a5848443570bc,home_appliances,37,1645,6,2253,42,39,20
23809cfe3a57651fe9a60d6074edd03f,office_furniture,70,572,6,2920,58,54,32
949e7c59290969cbed0d082d5718fa2f,health_beauty,75,1414,1,895,32,12,21
68a62de3dd3d26e827272757c7c6eeca,telephony,33,1834,3,1167,33,55,62
6e514e9e20a03f4e95d02c1daadb1993,baby,72,1795,1,3283,42,39,53
b7c48715bbdc31784a7fa2e30eded52e,bed_bath_table,67,474,1,1770,60,38,65
0a425dce91d7f54dbc794469e652fa54,bed_bath_table,65,1217,2,100,40,18,36
2f1a3dbbce4c6f5aa6f8e8a26219b99e,baby,21,302,2,1648,59,22,22
9575da22d2cd79393172f8d0bf3ac102,auto,79,1504,5,3376,58,39,33
f5c3784d80ec36d7214c9e791cef2419,computers_accessories,58,425,5,1130,11,12,50
4ce6455b27ba637ae6e0bdac2e529778,telephony,31,1625,1,1020,48,29,61
2155480cef8306526449de43df705fb2,toys,63,223,3,360,29,5,26
59033caf50b07e8f9e3339baf33361f0,furniture_decor,44,423,2,579,22,21,63
7983c23509ba3784a9c92f698b81a217,bed_bath_table,24,1650,1,1329,31,51,20
c32ef71c0d3b4b970e27980d0770f80e,perfumery,27,1565,2,1112,38,6,61
200455e7031a4b6b8c5ed97d566757a6,books_general_interest,52,1342,3,100,19,20,45
c76ba0a52d5c73c936dfb0edc5795e63,furniture_decor,32,1124,6,1195,45,45,46
4fe9a94ce04d59d30f8121770f690939,pet_shop,36,334,6,1729,20,12,18
cc85f91764cc34e440ab8a590843636e,furniture_decor,38,1849,1,971,46,55,29
3416d96775fb052ee6d30791abf291b0,telephony,74,1077,5,2859,31,19,18
c3c663badf64d81b3a8510d0275d1b76,auto,26,1441,6,100,33,48,41
c871a71d2b184a32cb5f445894fa9a28,computers_accessories,55,1387,7,596,62,15,17
5c8c88eb5052d4ede7af06af25187823,sports_leisure,33,1341,5,1623,15,36,45
215b081c9fe03d0bbf6e117cb99feffa,stationery,26,1737,5,558,13,55,56
3e2136dcc3e2861c4be844d523140c39,housewares,58,527,5,2829,69,58,11
4f887614c4df444ec561865d465db6ec,toys,71,705,7,1906,48,34,34
c8037847bc5b6e6dffaaa2fb999600e0,perfumery,76,1554,3,1481,77,11,28
4306aafd1eb8ce2721308545acc3ddce,computers_accessories,78,1995,6,1684,41,33,54
31944cdda1108cd4d2b14370ff998cfc,luggage_accessories,49,1942,4,1601,48,16,25
ae0b4581bc45ebf35a65411a1d79ba16,garden_tools,37,1689,3,1803,21,17,23
0e2153f043a1219abd0b013b69753118,sports_leisure,28,1972,2,1229,68,19,40
bfdb9dcf2c0c2591396c23d59e586755,bed_bath_table,21,1388,6,1314,72,43,56
655fcb1e9339fa8b73f4ff868272b079,auto,48,691,1,869,50,57,31
9c8941dbe8e4ac015a6cd777352efaf5,watches_gifts,74,1590,6,100,49,3,43
cb9d811488e0b2eb26e3bf57079675c3,watches_gifts,33,354,1,2688,39,6,12
a8e5e7fa10ff2eb0152e08337a7ac575,fashion_bags_accessories,41,1317,7,1024,67,51,42
b5720e39c91ae95cd924fadb83e5d195,furniture_decor,34,1052,6,3668,77,17,68
b65a6825300702a1a321a7c3f5da7d31,pet_shop,47,1113,5,925,39,2,48
015a918e45a54683fc6c634347d1a719,computers_accessories,76,1691,4,2131,12,23,25
4ac7a04eadcfd9472f33b6cfe918b8fa,office_furniture,65,1951,5,1177,39,4,50
ecf718d9bbab396759c94133aeb1fe75,telephony,71,789,3,1445,71,12,29
2df01110e167086796bc271b2085c726,bed_bath_table,32,615,5,1596,26,35,65
ad8cc09076407759f2e2adf66831dbf0,garden_tools,25,925,7,1748,12,27,17
193937d6d44849d0fffcb24ec2af07f1,telephony,35,926,1,705,54,14,41
df95ab4de331ae3c6a7219ce84cdbbc1,health_beauty,61,505,3,704,48,43,9
55763207a271902b3b3462e0120eb2d7,electronics,38,1770,3,886,54,4,40
deb79749852564d02c8679b51e9cedd4,housewares,69,1551,7,2131,64,36,61
1f0452dbf9c871bbeac7d15aecdad3ba,books_general_interest,20,272,1,1700,46,30,18
9dc0d2011ab05040db64ed9879d07558,home_appliances,67,1450,1,973,49,28,37
9bb4d80399a7acd3195c241861fe372b,sports_leisure,24,428,2,1762,71,39,66
b621027d1244ef4f139a4694a7a7d1a5,housewares,57,1389,5,182,29,39,37
c551f18b59f4af2236422a1fa14f5759,health_beauty,31,1141,7,2491,32,47,32
